@RELATION ./mp3train.arff

@ATTRIBUTE "MFCC Overall Average_0" REAL
@ATTRIBUTE "MFCC Overall Average_1" REAL
@ATTRIBUTE "MFCC Overall Average_10" REAL
@ATTRIBUTE "MFCC Overall Average_11" REAL
@ATTRIBUTE "MFCC Overall Average_12" REAL
@ATTRIBUTE "MFCC Overall Average_2" REAL
@ATTRIBUTE "MFCC Overall Average_3" REAL
@ATTRIBUTE "MFCC Overall Average_4" REAL
@ATTRIBUTE "MFCC Overall Average_5" REAL
@ATTRIBUTE "MFCC Overall Average_6" REAL
@ATTRIBUTE "MFCC Overall Average_7" REAL
@ATTRIBUTE "MFCC Overall Average_8" REAL
@ATTRIBUTE "MFCC Overall Average_9" REAL
@ATTRIBUTE "Partial Based Spectral Centroid Overall Average" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_0" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_1" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_10" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_11" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_12" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_2" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_3" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_4" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_5" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_6" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_7" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_8" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_9" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_0" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_1" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_10" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_11" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_12" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_2" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_3" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_4" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_5" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_6" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_7" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_8" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_9" REAL
@ATTRIBUTE "Strongest Frequency Via FFT Maximum Overall Average" REAL
@ATTRIBUTE genre STRING
@ATTRIBUTE title STRING

@DATA
-90.73,3.474,-0.2683,-0.3055,-0.5001,-3.309,-0.2234,0.1318,-0.02896,0.3095,-0.5014,-0.9124,-0.4727,3.055,-89.99,3.38,-0.3147,-0.2716,-0.4287,-3.383,-0.1529,0.1717,-0.03399,0.2338,-0.5199,-0.9254,-0.3892,899.9,33.73,?,?,?,33.78,?,?,?,?,?,?,?,980.8,'[\'Pop\']',055290.mp3
-67.83,0.718,-0.2308,0.09512,-0.1942,0.126,0.8272,1.247,1.579,1.065,0.8722,-0.5182,-0.7494,2.975,-66.49,0.5341,-0.2368,0.1755,-0.1521,0.1517,0.8656,1.422,1.64,1.196,1.013,-0.5243,-0.7229,664.8,?,?,?,?,?,?,?,16.29,11.81,?,?,?,358.9,'[\'Pop\']',127295.mp3
-137.8,14.84,-1.761,-1.026,-2.197,4.679,1.262,1.184,-0.389,-2.517,-2.423,-0.5214,0.05867,0.3648,-137.7,14.6,-1.626,-1.048,-2.28,4.783,1.454,1.3,-0.4139,-2.544,-2.44,-0.5634,0.06105,1377.0,145.9,?,?,22.69,47.74,?,?,?,25.39,?,?,?,312.5,'[\'Pop\']',013191.mp3
-116.7,12.87,-0.9088,-1.022,-0.9901,4.735,2.421,0.07306,1.209,-1.8,-0.8183,-0.4972,-0.5542,0.9445,-116.4,12.9,-0.9827,-1.043,-1.032,4.959,2.476,-0.087,1.275,-1.849,-0.9358,-0.5597,-0.6086,1164.0,128.9,?,10.27,?,?,?,?,12.45,18.32,?,?,?,253.4,'[\'Pop\']',054234.mp3
-117.1,7.145,0.1498,-0.333,-0.645,1.299,3.458,1.277,1.185,-2.41,-0.11,-1.014,-0.2514,?,-116.0,7.144,0.135,-0.367,-0.643,1.261,3.522,1.294,1.217,-2.448,-0.1113,-1.004,-0.2272,1159.0,71.24,?,?,?,?,35.1,?,?,24.36,?,?,?,374.3,'[\'Pop\']',028608.mp3
-109.0,10.54,-1.803,-0.8347,0.3244,4.517,3.808,3.545,1.717,0.2676,-0.5828,-0.3019,-1.912,0.5187,-108.8,10.66,-1.882,-0.814,0.3604,4.594,3.873,3.582,1.658,0.1915,-0.5743,-0.2435,-1.966,1088.0,106.6,?,?,?,45.87,38.65,35.78,16.46,?,?,?,19.47,195.2,'[\'Pop\']',007529.mp3
-91.64,5.051,-0.07499,-0.04729,-0.2268,1.25,1.208,0.257,0.1377,0.194,-0.2469,-0.9534,-1.303,2.237,-90.92,5.047,-0.07765,-0.04411,-0.131,1.157,1.151,0.3434,0.09789,0.22,-0.2378,-0.9566,-1.294,909.2,50.42,?,?,?,?,?,?,?,?,?,9.407,12.82,364.8,'[\'Pop\']',085426.mp3
-108.5,1.86,0.3135,-0.6829,0.3889,-1.288,-2.241,-0.9068,0.05881,0.5575,0.8958,0.7874,-0.3003,0.7961,-109.1,1.944,0.1878,-0.8446,0.4103,-0.8077,-1.906,-0.8669,0.06807,0.6834,0.9775,0.8943,-0.2896,1091.0,?,?,?,?,?,?,?,?,?,?,?,?,143.2,'[\'Pop\']',026169.mp3
-181.1,34.05,-1.91,-0.5551,0.7619,-4.149,-0.5187,-2.306,-0.315,-1.139,-0.05593,-0.09415,-0.6056,0.7646,-180.3,34.24,-1.885,-0.5993,0.6434,-4.093,-0.3818,-2.247,-0.3476,-1.167,0.01297,0.0792,-0.5352,1803.0,342.4,18.79,?,?,40.86,?,?,?,?,?,?,?,283.0,'[\'Pop\']',062742.mp3
-126.1,-2.792,-1.277,0.2747,0.2602,-2.668,-0.3765,-2.722,-0.907,-0.4299,-0.6125,-3.171,-2.563,5.532,-125.8,-2.74,-1.23,0.3674,0.279,-2.489,-0.3322,-2.784,-0.9218,-0.386,-0.5971,-3.173,-2.547,1258.0,27.06,12.06,?,?,?,?,27.66,?,?,?,31.65,25.37,1173.0,'[\'Pop\']',032336.mp3
-99.92,4.639,2.077,-0.6972,-2.39,0.6715,-0.7969,0.7373,-0.9548,-2.239,-2.137,-1.761,2.194,1.275,-99.63,4.587,2.063,-0.6914,-2.368,0.7202,-0.7998,0.6453,-1.068,-2.279,-2.09,-1.758,2.199,996.2,45.78,20.51,?,23.62,?,?,?,?,?,20.8,?,21.9,390.1,'[\'Pop\']',138071.mp3
-87.34,2.614,0.3499,-0.7306,-0.4263,1.286,2.191,1.226,2.022,0.8235,1.614,-0.4508,-0.1406,1.963,-87.1,2.459,0.3255,-0.8551,-0.4638,1.46,2.193,1.317,1.926,0.8737,1.676,-0.3794,-0.1107,870.9,?,?,?,?,?,?,?,19.18,?,16.66,?,?,248.9,'[\'Pop\']',127912.mp3
-92.4,-0.3837,-0.9341,-1.476,-0.3521,1.921,3.162,1.517,0.9251,1.666,0.262,-0.1604,-0.5229,3.073,-91.75,-0.5372,-0.8941,-1.465,-0.305,1.839,3.214,1.529,0.8829,1.678,0.2927,-0.04764,-0.4793,917.4,?,?,?,?,17.94,?,?,?,16.64,?,?,?,582.3,'[\'Pop\']',086634.mp3
-85.05,5.774,-0.5486,-1.206,-0.96,4.113,0.1605,0.5315,-0.6575,0.1198,0.3016,-0.1519,-0.5921,1.658,-83.37,5.35,-0.5003,-1.083,-0.9336,4.129,0.1839,0.5505,-0.7188,0.2127,0.3177,-0.1276,-0.4881,833.7,53.38,?,?,9.128,41.11,?,?,?,?,?,?,?,373.1,'[\'Pop\']',070423.mp3
-134.2,15.74,-0.8847,-1.004,0.6184,-2.495,1.131,-2.702,-1.453,-0.5098,-0.5765,-1.727,-0.554,1.465,-133.5,15.71,-0.8545,-0.9581,0.6276,-2.387,1.163,-2.602,-1.421,-0.4334,-0.5566,-1.747,-0.5257,1335.0,157.1,?,?,?,23.77,?,25.97,14.08,?,?,17.38,?,343.3,'[\'Pop\']',062446.mp3
-93.36,0.9515,-2.631,-1.625,-1.898,2.215,-1.651,-0.5882,-0.1775,-0.05465,-1.131,-0.9956,-0.9089,2.722,-92.04,0.9461,-2.469,-1.522,-1.964,2.216,-1.636,-0.4355,-0.1544,0.04264,-1.109,-0.8417,-0.6952,920.3,?,24.6,?,19.56,21.95,16.18,?,?,?,?,?,?,448.7,'[\'Pop\']',144943.mp3
-86.37,6.114,-0.3639,-0.1455,0.184,3.365,1.399,1.968,1.594,0.34,0.1362,-0.8134,-0.4612,?,-86.0,6.067,-0.3579,-0.1183,0.2912,3.344,1.332,1.868,1.665,0.331,0.08689,-0.8788,-0.4784,860.0,60.54,?,?,?,33.29,?,18.46,?,?,?,?,?,183.1,'[\'Pop\']',127300.mp3
-103.2,8.786,0.525,-1.118,-0.4068,2.756,0.5919,-1.275,-1.078,-0.7362,0.04429,-0.2185,-0.4937,1.641,-103.3,8.683,0.5222,-1.097,-0.4049,2.755,0.5348,-1.258,-1.064,-0.7995,0.0355,-0.2037,-0.4791,1033.0,86.57,?,10.68,?,?,?,?,?,?,?,?,?,319.2,'[\'Pop\']',135336.mp3
-89.38,7.26,0.117,-1.732,-1.342,4.265,3.657,0.1604,-0.8585,0.5915,-0.6805,-1.026,0.002468,1.224,-89.38,7.25,0.06158,-1.876,-1.371,4.341,3.744,0.02895,-0.8789,0.5605,-0.731,-1.028,-0.05142,893.8,72.45,?,18.68,13.64,43.27,37.36,?,?,?,?,10.13,?,217.6,'[\'Pop\']',127205.mp3
-92.47,4.152,1.455,0.4868,-0.0134,-0.4216,-1.529,-0.1142,0.2661,-0.5498,-0.05041,-0.5764,0.4079,1.775,-91.98,4.036,1.441,0.4015,-0.001949,-0.5859,-1.593,-0.06678,0.219,-0.6363,-0.1188,-0.5502,0.4237,919.7,40.23,14.28,?,?,?,?,?,?,?,?,?,?,268.5,'[\'Pop\']',144945.mp3
-71.69,2.032,-0.3623,-0.8731,-0.7645,-0.1238,0.2482,-2.398,-0.395,-0.04535,-0.5864,-0.7126,0.03523,3.344,-71.23,2.119,-0.4666,-0.9323,-0.8157,0.0149,0.3094,-2.293,-0.3134,0.07809,-0.4919,-0.7135,-0.06056,712.3,?,?,?,?,?,?,22.83,?,?,?,?,?,405.8,'[\'Pop\']',087186.mp3
-151.6,-19.9,1.112,-3.522,-1.976,-11.45,-5.033,-1.552,1.046,1.15,-3.887,-3.373,2.616,1.173,-153.0,-20.63,1.479,-3.545,-2.129,-11.82,-4.962,-1.392,1.165,1.188,-4.209,-3.538,3.043,1530.0,206.2,?,35.4,?,118.2,49.52,?,?,?,?,?,?,1235.0,'[\'Pop\']',122578.mp3
-135.5,-0.3291,-0.4575,0.7468,-0.7971,1.511,8.625,1.699,0.2205,0.436,0.9315,-0.4106,-0.999,2.346,-134.9,-0.4138,-0.4672,0.748,-0.7041,1.579,8.442,1.714,0.2688,0.4412,0.9588,-0.4165,-0.9993,1348.0,?,?,?,?,?,84.37,17.02,?,?,?,?,?,583.9,'[\'Pop\']',122504.mp3
-92.41,4.634,0.5085,-0.3886,0.1743,-3.086,0.5463,-1.253,0.8133,-1.043,-0.3308,-0.4903,-0.7108,2.374,-91.33,4.527,0.6156,-0.2778,0.0801,-3.084,0.3511,-1.183,0.8069,-1.078,-0.271,-0.3136,-0.6942,913.3,45.22,?,?,?,30.72,?,?,?,?,?,?,?,478.0,'[\'Pop\']',142549.mp3
-96.24,3.896,-0.4532,-0.5583,-0.5496,-0.4974,-0.7453,-0.1975,-0.9158,-0.9708,0.09592,-0.5897,-0.3538,3.079,-96.59,3.984,-0.54,-0.7408,-0.5831,-0.3755,-0.7028,-0.303,-1.042,-1.027,0.1465,-0.5015,-0.381,965.9,39.73,?,?,?,?,?,?,?,?,?,?,?,381.5,'[\'Pop\']',145704.mp3
-87.59,3.976,-0.1477,-0.1899,-0.6546,0.6853,-2.864,1.521,0.5858,-0.5747,-0.3752,-0.5803,-1.691,2.411,-88.08,3.989,-0.1541,-0.1358,-0.6473,0.5807,-2.935,1.502,0.5226,-0.6785,-0.4945,-0.6767,-1.817,880.8,39.85,?,?,?,?,29.29,14.88,?,?,?,?,?,348.6,'[\'Pop\']',138066.mp3
-103.8,11.33,0.8135,1.318,0.01337,2.929,1.598,-0.5945,-0.3275,0.3831,0.3636,0.4523,-0.6301,?,-103.6,11.2,0.8247,1.342,0.01717,2.965,1.612,-0.6128,-0.329,0.3051,0.3346,0.5037,-0.6375,1036.0,111.9,?,?,?,29.5,?,?,?,?,?,?,?,142.4,'[\'Pop\']',128477.mp3
-84.9,3.763,1.241,0.7166,0.1505,0.3904,-1.603,-0.8421,-1.099,-0.3507,-0.8156,-1.676,-0.7772,?,-84.16,3.799,1.3,0.7553,0.1543,0.3661,-1.634,-0.8421,-1.109,-0.3307,-0.7957,-1.62,-0.7357,841.6,37.89,?,?,?,?,16.23,?,?,?,?,16.12,?,201.2,'[\'Pop\']',063999.mp3
-115.2,8.896,-1.959,-0.2233,-0.2692,1.149,-0.6785,-0.4267,-0.2329,0.114,-0.2411,-0.9005,-1.747,1.485,-114.8,8.817,-1.897,0.002523,-0.1887,1.181,-0.811,-0.3857,-0.2234,0.1359,-0.2639,-1.044,-1.587,1148.0,88.07,?,?,?,?,?,?,?,?,?,?,?,404.8,'[\'Pop\']',068356.mp3
-105.1,0.09377,-0.2833,-0.2937,-0.6826,5.945,2.677,0.5664,2.242,1.471,0.7785,-1.508,-0.644,1.801,-104.6,-0.03515,-0.2683,-0.2279,-0.6313,6.091,2.784,0.6805,2.336,1.457,0.653,-1.561,-0.7165,1046.0,?,?,?,?,60.87,27.79,?,23.3,14.48,?,15.54,?,153.2,'[\'Pop\']',001663.mp3
-92.45,4.351,-1.092,-0.5517,-1.27,1.534,0.4723,-0.871,-0.1419,0.3624,0.3875,-0.6957,-1.353,?,-91.99,4.402,-1.092,-0.5506,-1.243,1.545,0.4494,-0.8626,-0.1288,0.3476,0.405,-0.6934,-1.356,919.8,43.94,10.83,5.351,12.34,15.35,?,8.449,?,?,?,6.76,13.5,192.0,'[\'Pop\']',113935.mp3
-77.48,4.309,-0.6838,-1.145,-1.211,3.845,3.115,0.6164,2.214,0.3028,0.7225,-0.1186,-0.1699,1.191,-77.21,4.255,-0.6336,-1.109,-1.214,3.829,3.13,0.6511,2.234,0.3505,0.6704,-0.1612,-0.1783,772.0,42.47,?,?,?,38.19,31.25,?,22.24,?,?,?,?,239.3,'[\'Pop\']',127297.mp3
-92.46,6.044,-0.6424,-0.6678,0.6885,1.559,0.6067,1.917,0.7323,1.117,-0.2919,-0.2395,-0.919,?,-91.97,6.117,-0.7883,-0.7595,0.6699,1.501,0.4872,1.837,0.6729,1.18,-0.2683,-0.1232,-0.9762,919.6,60.9,?,?,?,?,?,?,?,?,?,?,?,317.0,'[\'Pop\']',113808.mp3
-80.64,5.969,0.3927,1.195,-0.6985,1.459,1.157,-0.8433,1.473,-0.3211,-0.8584,-0.1776,-0.4441,2.364,-80.47,6.184,0.4406,1.27,-0.6875,1.448,1.19,-0.9207,1.551,-0.2794,-0.8412,-0.1938,-0.4686,804.7,61.79,?,12.58,?,14.28,?,?,15.4,?,8.254,?,?,305.8,'[\'Pop\']',138041.mp3
-89.04,6.892,0.1963,-0.8435,-1.282,-0.7094,2.35,2.562,1.349,-0.1707,0.1376,-0.7933,-0.04414,1.139,-88.34,6.806,0.1286,-0.9128,-1.284,-0.7482,2.256,2.509,1.35,-0.2229,0.09373,-0.6662,0.0204,883.4,68.01,?,?,12.73,?,22.47,?,?,?,?,?,?,150.6,'[\'Pop\']',087185.mp3
-87.53,6.036,0.04215,0.0384,0.04033,1.145,0.6948,1.407,0.3049,0.3825,-0.221,-1.416,-0.02771,2.184,-87.09,6.046,0.1068,0.08578,-0.001814,0.92,0.7697,1.357,0.2922,0.3139,-0.3534,-1.637,-0.01716,870.8,60.33,?,?,?,?,?,?,?,?,?,?,?,391.2,'[\'Pop\']',070426.mp3
-123.2,14.39,0.6236,0.1507,0.2216,0.2828,-1.821,-0.9965,0.1786,0.5736,0.3298,-0.7242,-1.161,?,-122.9,14.61,0.6502,0.177,0.2437,0.3195,-1.847,-1.062,0.1264,0.5578,0.2987,-0.8611,-1.024,1229.0,146.0,?,?,?,?,18.36,?,?,?,?,?,?,218.4,'[\'Pop\']',016338.mp3
-96.1,2.238,-0.7964,-2.004,-1.123,8.398,1.615,0.4149,1.315,1.281,-0.03778,0.7827,0.04523,1.166,-96.42,2.291,-0.6999,-2.053,-1.251,8.603,1.764,0.3529,1.406,1.3,0.0009002,0.7845,0.03066,964.1,22.73,?,20.48,?,86.0,?,?,?,?,?,?,?,183.9,'[\'Pop\']',073921.mp3
-107.7,1.859,1.511,-0.7263,0.1186,-9.072,-0.8958,-0.2519,1.674,-2.46,2.535,-1.024,-0.194,2.955,-106.7,1.632,1.462,-0.7485,0.03792,-9.153,-0.9272,-0.1939,1.759,-2.513,2.776,-1.082,-0.2231,1067.0,?,?,?,?,91.51,?,?,?,?,?,?,?,965.4,'[\'Pop\']',032340.mp3
-88.06,4.855,-0.2991,-0.3581,-0.8279,1.207,1.381,0.1038,0.7848,1.249,0.1743,-0.5951,-1.093,2.216,-87.47,4.731,-0.3273,-0.3648,-0.7679,1.048,1.451,0.001047,0.7861,1.278,0.1386,-0.6377,-1.114,874.7,47.23,?,?,?,?,?,?,?,12.66,?,?,11.02,336.7,'[\'Pop\']',121592.mp3
-98.82,7.171,-0.1493,-0.581,-1.129,3.444,1.766,-0.4459,0.5789,-0.2776,0.3185,1.749,-1.313,?,-98.45,7.117,-0.1163,-0.5724,-1.114,3.481,1.747,-0.3833,0.5357,-0.215,0.3082,1.71,-1.288,984.4,71.03,?,?,11.05,34.64,17.24,?,?,?,?,17.0,12.76,251.1,'[\'Pop\']',010806.mp3
-84.11,2.124,-0.5972,-1.304,-0.537,4.983,0.7865,0.8246,1.537,0.2132,0.9943,0.3584,-0.2532,2.87,-84.02,2.234,-0.6327,-1.286,-0.522,5.061,0.761,0.7719,1.474,0.25,1.045,0.3551,-0.3055,840.1,22.07,?,12.75,?,50.5,?,?,14.61,?,?,?,?,407.5,'[\'Pop\']',010809.mp3
-95.56,10.85,-0.9805,-0.2513,-0.5565,-1.131,0.9902,-2.134,-2.537,-1.322,-1.758,-2.714,-0.4272,1.668,-94.71,10.82,-0.9354,-0.1668,-0.4558,-1.317,0.9898,-2.113,-2.527,-1.362,-1.705,-2.739,-0.4182,947.1,108.1,?,?,?,?,?,20.99,25.18,13.47,?,27.31,?,401.6,'[\'Pop\']',087325.mp3
-86.76,-6.967,0.7445,-0.1547,-0.2911,2.652,-0.2559,0.4812,3.058,0.3985,1.278,1.353,-0.3814,5.427,-85.64,-6.616,0.5827,-0.1313,-0.2097,2.935,-0.2133,0.3647,3.127,0.3797,1.381,1.364,-0.5012,856.3,66.1,?,?,?,?,?,?,31.21,?,?,?,?,951.3,'[\'Pop\']',131454.mp3
-92.3,-6.522,-1.455,-0.8189,-0.5046,-4.567,-2.628,-1.196,-0.6752,-0.4899,-0.7387,-0.5299,-0.1043,5.9,-92.06,-6.425,-1.458,-0.9665,-0.6333,-4.423,-2.597,-1.235,-0.6314,-0.5387,-0.6527,-0.5037,-0.06741,920.5,63.97,14.46,?,?,43.98,25.8,?,?,?,?,?,?,1043.0,'[\'Pop\']',145706.mp3
-104.7,0.8507,-1.143,0.02663,0.3434,-3.673,0.4204,1.567,1.372,0.3522,-0.8147,-1.084,-1.785,2.992,-104.0,0.6624,-1.136,0.0777,0.3284,-3.549,0.4333,1.501,1.27,0.3787,-0.7561,-1.039,-1.764,1040.0,?,?,?,?,35.4,?,14.92,?,?,?,?,17.59,438.1,'[\'Pop\']',058117.mp3
-134.9,16.12,-0.151,0.1243,-1.256,7.067,0.9577,-2.106,-0.5471,-1.033,-2.731,-1.812,-1.339,0.524,-134.1,15.92,-0.1145,-0.005137,-1.423,6.932,0.8906,-2.045,-0.4899,-1.105,-2.814,-1.891,-1.242,1341.0,159.2,?,?,?,69.23,?,?,?,?,28.06,18.84,?,284.0,'[\'Pop\']',016158.mp3
-88.93,1.566,-0.9577,-0.807,-1.647,0.8025,0.2849,0.6672,1.167,-0.7142,0.4963,-1.399,-0.3514,1.995,-88.98,1.883,-0.8183,-0.7164,-1.538,0.6584,0.4522,0.5793,1.244,-0.6345,0.4779,-1.392,-0.3174,889.7,?,?,?,15.25,?,?,?,?,?,?,13.75,?,362.3,'[\'Pop\']',144937.mp3
-92.28,7.84,0.612,0.4451,0.235,1.088,2.192,1.739,-0.796,1.85,-0.5699,-1.131,-1.898,?,-91.52,7.711,0.6574,0.4986,0.2447,1.053,2.107,1.747,-0.7428,1.889,-0.6245,-1.213,-1.986,915.2,77.05,?,?,?,?,20.98,17.35,?,18.77,?,?,19.77,267.7,'[\'Pop\']',113810.mp3
-105.0,12.51,-0.7855,-0.4677,-0.04228,-6.697,-4.337,-1.661,-1.445,-0.5184,0.006721,-2.304,-2.686,1.68,-105.2,12.71,-0.6368,-0.4277,0.02003,-6.89,-4.331,-1.82,-1.424,-0.6384,0.1377,-2.186,-2.542,1052.0,127.0,?,?,?,68.77,43.2,?,?,?,?,21.73,25.33,551.6,'[\'Pop\']',055293.mp3
-105.7,4.19,0.3929,-0.9743,-0.6538,3.815,1.271,2.399,1.157,-0.204,-0.1184,-0.4411,-0.2278,2.646,-105.7,4.181,0.3828,-0.9644,-0.6242,3.754,1.29,2.351,1.15,-0.1687,-0.09051,-0.4107,-0.2322,1057.0,?,?,9.494,?,37.38,12.61,?,?,?,?,?,?,319.4,'[\'Pop\']',010808.mp3
-81.56,5.598,-0.6195,-0.1995,-0.07706,2.169,0.4689,1.496,-0.1183,-0.3355,0.6693,0.3925,-0.7428,1.381,-81.62,5.835,-0.6641,-0.2326,-0.05599,2.158,0.4118,1.455,-0.1268,-0.3197,0.6298,0.4406,-0.7224,816.1,58.29,?,?,?,21.4,?,?,?,?,?,?,?,164.0,'[\'Pop\']',127290.mp3
-97.95,11.86,-0.9335,0.5889,-0.7072,-0.1529,-0.2881,0.2893,-1.319,-0.1029,0.3217,0.1052,-1.578,1.384,-97.78,11.89,-0.9524,0.627,-0.7249,-0.06205,-0.2603,0.3691,-1.311,-0.06645,0.2599,0.113,-1.625,977.7,118.8,9.422,?,?,?,?,?,12.99,?,?,?,16.14,324.7,'[\'Pop\']',121735.mp3
-125.5,19.28,-2.014,-1.682,-0.1005,7.468,-2.616,0.02781,-0.04036,0.3727,2.017,-0.2126,0.1845,0.6251,-125.3,19.25,-1.99,-1.704,-0.1165,7.411,-2.608,0.02264,0.007365,0.3517,2.001,-0.232,0.211,1253.0,192.4,19.79,16.94,?,74.04,25.98,?,?,?,19.94,?,?,152.4,'[\'Pop\']',049473.mp3
-136.8,8.439,-1.38,-0.3867,-0.4702,0.5355,0.9559,-0.2844,0.9209,0.4246,-0.7874,-0.3099,0.2835,1.794,-136.9,8.767,-1.417,-0.389,-0.4097,0.2748,0.9933,-0.2449,0.7737,0.5016,-0.7812,-0.3428,0.2949,1369.0,87.44,?,?,?,?,?,?,?,?,?,?,?,448.5,'[\'Pop\']',032337.mp3
-104.6,9.3,-0.0254,-0.9195,-1.098,1.318,1.324,-1.962,-1.475,-4.24,0.3792,-1.344,-0.1843,0.9978,-105.1,9.382,-0.002108,-0.9336,-1.196,1.429,1.493,-1.87,-1.414,-4.337,0.391,-1.441,-0.1443,1051.0,93.79,?,?,?,?,?,?,?,43.34,?,?,?,319.2,'[\'Pop\']',127287.mp3
-88.9,5.004,0.09479,0.1635,-0.07401,-2.335,-1.134,-1.384,-2.127,-1.048,-1.594,-1.565,-0.2774,2.898,-89.12,5.118,0.05081,0.1768,-0.04222,-2.528,-1.108,-1.386,-2.175,-1.164,-1.771,-1.664,-0.3631,891.2,?,?,?,?,?,?,?,21.62,?,?,?,?,424.4,'[\'Pop\']',055289.mp3
-92.36,1.245,0.08127,-1.248,0.2934,4.115,1.601,0.5436,0.1392,0.0493,-0.538,-0.9826,-0.2903,2.395,-91.9,1.249,0.09063,-1.225,0.3232,4.036,1.576,0.6361,0.1569,0.1546,-0.4911,-1.005,-0.2772,919.0,?,?,?,?,40.25,?,?,?,?,?,9.88,?,220.4,'[\'Pop\']',064796.mp3
-106.3,11.86,-0.8739,-0.195,-0.29,0.3757,2.545,3.444,1.745,-0.7466,-1.09,-0.1296,0.2801,?,-106.1,11.89,-0.9845,-0.1595,-0.2511,0.455,2.579,3.627,1.721,-0.7543,-1.035,-0.1024,0.2634,1061.0,118.9,?,?,?,?,25.67,36.2,?,?,?,?,?,167.3,'[\'Pop\']',046732.mp3
-80.97,0.6221,-0.1529,-0.6744,-0.9616,-0.359,-0.3839,-1.109,-0.04679,-0.7439,-0.7625,-0.05348,-0.2631,4.959,-80.97,0.8183,-0.1306,-0.6735,-0.947,-0.3199,-0.429,-1.13,-0.1339,-0.7717,-0.7442,-0.007027,-0.2919,809.6,?,?,?,?,?,?,?,?,?,7.28,?,?,817.3,'[\'Pop\']',071709.mp3
-115.2,3.723,-1.008,-0.7561,-0.5657,3.311,1.135,1.23,1.607,0.8894,-0.1686,0.3072,-0.2644,1.685,-115.1,3.87,-1.106,-0.7676,-0.5111,3.37,1.195,1.206,1.619,0.9241,-0.1335,0.2546,-0.3404,1151.0,38.48,?,?,?,33.46,?,?,15.96,?,?,?,?,383.4,'[\'Pop\']',066643.mp3
-136.4,12.71,-0.4391,-0.7128,-0.7359,3.109,2.758,-0.3016,0.01391,-0.1504,-0.7834,-0.5071,-0.2184,0.9817,-136.1,12.77,-0.4077,-0.6358,-0.67,3.117,2.903,-0.3814,-0.007846,-0.1462,-0.7854,-0.5744,-0.1891,1361.0,127.6,?,?,?,31.01,?,?,?,?,?,?,?,255.5,'[\'Pop\']',019073.mp3
-115.3,4.941,0.3756,-0.7799,-1.096,2.186,-2.918,-0.04836,-0.01267,0.1801,0.5802,-0.0535,0.2423,2.202,-114.7,5.095,0.4221,-0.7414,-1.03,2.179,-2.863,-0.01021,-0.03684,0.2205,0.6304,-0.117,0.2939,1147.0,?,?,?,?,?,28.56,?,?,?,?,?,?,337.6,'[\'Pop\']',013328.mp3
-87.65,4.695,0.4133,-0.153,-1.273,0.4105,2.61,-2.223,1.922,-1.25,0.2064,-0.4045,1.458,2.373,-87.8,4.789,0.428,-0.2226,-1.3,0.4507,2.666,-2.143,1.812,-1.282,0.3312,-0.3774,1.415,878.0,47.8,?,?,?,?,26.61,21.37,18.04,?,?,?,?,248.9,'[\'Pop\']',127303.mp3
-91.95,3.696,-0.452,-0.0636,-0.3135,1.642,1.748,-0.4055,1.591,-0.09759,-0.04679,-1.613,-1.179,2.394,-91.55,3.666,-0.4111,-0.07166,-0.2627,1.546,1.713,-0.461,1.587,-0.05049,0.001862,-1.648,-1.142,915.5,36.58,?,?,?,?,16.95,?,15.77,?,?,16.41,11.32,338.7,'[\'Pop\']',085419.mp3
-85.9,3.921,0.4836,-1.064,-0.548,2.001,1.418,-0.3195,-0.1187,-0.29,2.044,-0.7199,-0.7819,2.567,-85.95,3.845,0.4391,-1.14,-0.5403,1.992,1.44,-0.4354,-0.1596,-0.3885,2.057,-0.7623,-0.785,859.5,38.38,?,?,?,?,?,?,?,?,?,?,?,354.5,'[\'Pop\']',087194.mp3
